observation_date	AKPOP	AKPOP_PCH	ALPOP	ARPOP	AZPOP	BEARMPOP	BEASWPOP	CAPOP	CMWRPOP	CNEWPOP	COPOP	CTPOP	DCPOP	DEPOP	FLPOP	GAPOP	HIPOP	IAPOP	IDPOP	ILPOP	INPOP	KSPOP	KYPOP	LAPOP	MAPOP	MDPOP	MEPOP	MIPOP	MNPOP	MOPOP	MSPOP	MTPOP	NCPOP	NDPOP	NEPOP	NHPOP	NJPOP	NMPOP	NVPOP	NYPOP	OHPOP	OKPOP	ORPOP	PAPOP	RIPOP	SCPOP	SDPOP	TNPOP	TXPOP	UTPOP	VAPOP	VTPOP	WAPOP	WIPOP	WVPOP	WYPOP_20081219	Wyoming
2016-01-01	742.575	0.56133	4866.824	2991.815	6944.767	11899.501	40879.529	39149.186	68018.175	14765.334	5543.844	3579.830	687.576	949.989	20627.237	10308.442	1428.885	3133.210	1684.036	12821.709	6637.898	2912.977	4440.306	4681.346	6827.280	6007.014	1332.348	9954.117	5525.360	6091.384	2990.595	1042.137	10161.802	756.114	1906.483	1343.694	8873.584	2092.555	2919.555	19636.391	11640.060	3928.143	4093.271	12788.468	1057.816	4963.031	863.693	6651.277	27914.064	3044.241	8417.651	624.366	7299.961	5775.170	1832.435	585.243
2017-01-01	740.983	-0.21439	4877.989	3003.855	7048.088	12074.562	41365.558	39337.785	68160.342	14806.708	5617.421	3575.324	697.079	957.942	20977.089	10417.031	1425.763	3143.734	1719.745	12779.893	6662.068	2910.892	4455.590	4673.673	6863.560	6028.186	1335.743	9976.752	5569.283	6111.382	2990.674	1053.862	10275.758	756.755	1916.998	1350.395	8888.147	2092.844	2972.097	19593.849	11665.706	3933.602	4147.294	12794.679	1056.554	5027.102	873.732	6714.748	28291.024	3103.540	8471.011	625.132	7427.951	5793.147	1818.683	579.994
2018-01-01	736.624	-0.58827	4891.628	3012.161	7164.228	12245.254	41826.034	39437.463	68263.019	14839.608	5697.155	3574.561	704.147	966.985	21254.926	10519.389	1423.102	3149.900	1752.074	12724.685	6698.481	2912.748	4464.273	4664.450	6885.720	6042.153	1340.123	9987.286	5608.762	6125.986	2982.879	1061.818	10391.358	760.062	1925.512	1355.064	8891.730	2093.754	3030.725	19544.098	11680.892	3943.488	4183.538	12809.107	1059.338	5091.702	879.386	6778.180	28624.564	3155.153	8510.920	624.802	7526.793	5809.319	1805.953	579.054
2019-01-01	733.603	-0.41011	4907.965	3020.985	7291.843	12401.168	42338.947	39437.610	68340.091	14849.662	5758.486	3566.022	708.253	976.668	21492.056	10628.020	1415.615	3159.596	1789.060	12667.017	6731.010	2912.635	4472.345	4658.285	6894.883	6054.954	1345.770	9984.795	5640.053	6140.475	2978.227	1070.123	10501.384	763.724	1932.571	1360.783	8891.258	2099.634	3090.771	19463.131	11696.507	3960.676	4216.116	12798.883	1058.158	5157.702	887.127	6830.325	28986.794	3203.383	8556.642	624.046	7614.024	5824.581	1795.263	580.116
2020-01-01	732.964	-0.08710	5031.864	3014.348	7186.683	12583.415	42504.766	39503.200	68969.794	15057.898	5785.219	3577.586	670.839	991.862	21591.299	10732.390	1451.181	3190.904	1849.339	12790.357	6789.098	2938.124	4508.155	4652.022	6997.713	6173.689	1364.517	10070.627	5710.578	6154.426	2958.409	1087.211	10453.812	779.563	1963.273	1378.702	9272.392	2118.488	3115.840	20104.710	11798.292	3965.234	4245.044	12995.477	1096.444	5132.151	887.852	6926.091	29234.361	3283.982	8637.193	642.936	7724.566	5896.700	1791.562	577.664
2021-01-01	734.923	0.26727	5050.380	3028.443	7272.487	12741.331	42942.357	39145.060	68850.246	15106.108	5811.596	3603.691	669.037	1004.881	21830.708	10790.385	1446.745	3197.944	1904.537	12690.341	6813.798	2937.946	4507.600	4627.047	6991.951	6175.045	1378.787	10038.117	5717.968	6170.393	2949.582	1106.366	10567.100	777.982	1964.253	1387.494	9269.175	2116.950	3146.632	19854.526	11765.227	3991.634	4256.465	13013.614	1097.092	5193.848	896.299	6963.709	29561.286	3339.284	8657.348	647.093	7741.433	5879.978	1785.249	579.548	
2022-01-01	733.276	-0.22411	5073.903	3046.404	7365.684	12865.778	43528.279	39040.616	68783.028	15120.739	5841.039	3608.706	670.949	1019.459	22245.521	10913.150	1439.399	3199.693	1938.996	12582.515	6832.274	2936.716	4511.563	4588.023	6982.740	6163.981	1389.338	10033.281	5714.300	6177.168	2938.928	1122.878	10695.965	778.912	1968.060	1399.003	9260.817	2113.476	3177.421	19673.200	11759.697	4019.271	4239.379	12972.091	1093.842	5282.955	909.869	7048.976	30029.848	3381.236	8679.099	647.110	7784.477	5890.543	1774.035	581.629	
